order_num,order_type,cust_name,cust_state,prod_category,prod_number,prod_name,quantity,price,discount,order_total
1102219,Retail,Hedy Seeborne,Connecticut,Training Videos,TV809,Understanding 3D Printing,1,42.99,0.00,42.99
1102220,Wholesale,Hudson LLC,Ohio,eBooks,EB503,Building Your Own Drone,6,24.99,5.00,144.94
1102221,Wholesale,Runolfsdottir Group,District of Columbia,Training Videos,TV805,Industrial 3D Printing ,7,49.00,9.80,333.20
1102222,Wholesale,Harber LLC,Florida,eBooks,EB503,Building Your Own Drone,7,24.99,5.00,169.93
1102223,Wholesale,Ruecker LLC,Indiana,Training Videos,TV808,Robotic Essentials,7,34.99,7.00,237.93
1102224,Wholesale,Stokes Electronics,New Hampshire,Training Videos,TV806,Mapping with Drones,3,49.00,9.80,137.20
1102225,Wholesale,Lind Group,District of Columbia,Robot Kits,RK603,BYOR-1500,7,189.00,37.80,1285.20
1102226,Wholesale,Jaskolski Company,California,Training Videos,TV803,Cloud Computing,74,29.99,6.00,2213.26
1102227,Wholesale,Aufderhar Tech,Kansas,eBooks,EB507,Drone Building Essentials,15,13.99,2.80,207.05
1102228,Retail,George Reichert,Pennsylvania,Training Videos,TV803,Cloud Computing,1,29.99,0.00,29.99
1102229,Wholesale,Gerhold Group,New York,Blueprints,BP104,Cat Robot Blueprint,8,4.99,1.00,38.92
1102230,Wholesale,Koch LLC,Ohio,Robot Kits,RK606,BYOR-3535,8,224.00,44.80,1747.20
1102231,Retail,Ines Flanigan,New York,eBooks,EB503,Building Your Own Drone,1,24.99,0.00,24.99
1102232,Retail,Nolan Conroy,Louisiana,Drones,DS303,DTD-7000 Drone,2,450.00,0.00,900.00
1102233,Wholesale,Heller Inc.,Minnesota,Blueprints,BP106,Hexacopter Drone Blueprint,12,8.99,1.80,106.08
1102234,Retail,Glover LLC,Kentucky,eBooks,EB512,Multi Rotor Drones,3,24.95,0.00,74.85
1102235,Wholesale,Runte Inc.,Montana,Robot Kits,RK606,BYOR-3535,7,225.00,45.00,1530.00
1102236,Retail,Edmund Pettiward,Florida,Training Videos,TV802,AI for Educators,1,49.95,0.00,49.95
1102237,Retail,Bette-ann Tull,Michigan,Training Videos,TV809,Understanding 3D Printing,1,42.99,0.00,42.99
1102238,Retail,Maxi Yukhtin,Hawaii,Blueprints,BP108,Panda Robot Blueprint,1,7.99,0.00,7.99
1102239,Wholesale,Cummings LLC,New York,Blueprints,BP105,Creature Robot Arms Blueprint ,4,12.00,2.40,45.60
1102240,Retail,Misty Keebler,Arizona,Robots,RS706,RWW-75 Robot,2,883.00,0.00,1766.00
1102241,Retail,Annamarie Gregoretti,Michigan,Robots,RS705,RQTE-554 Robot,1,684.00,0.00,684.00
1102242,Wholesale,Adams LLC,Texas,Training Videos,TV813,Virtual Reality Basics,101,29.99,6.00,3022.99
1102243,Wholesale,Moore LLC,Indiana,eBooks,EB518,Single Rotor Drones,11,14.99,3.00,161.89
1102244,Wholesale,Borer LLC,Missouri,eBooks,EB514,Polar Robots,3,23.99,4.80,67.17
1102245,Retail,Bria Damato,Virginia,Robots,RS706,RWW-75 Robot,1,883.00,0.00,883.00
1102246,Retail,Bobby Snoddon,Texas,eBooks,EB513,Photograph Drones,1,14.99,0.00,14.99
1102247,Wholesale,Swaniawski Group,Virginia,Drones,DS303,DTD-7000 Drone,9,450.00,90.00,3960.00
1102248,Retail,Will Wisozk,South Dakota,Drones,DS307,MICR-564K Drone,4,499.00,0.00,1996.00
1102249,Wholesale,Boyer LLC,Texas,Training Videos,TV803,Cloud Computing,12,29.99,6.00,353.88
1102250,Wholesale,Boehm Inc.,Idaho,Robots,RS704,RLK-9920 Robot,5,699.00,139.80,3355.20
1102251,Retail,Torry Rizzetti,Florida,Training Videos,TV805,Industrial 3D Printing ,1,49.00,0.00,49.00
1102252,Wholesale,Conn Inc.,Kentucky,eBooks,EB509,GPS Drones,5,19.99,4.00,95.95
1102253,Retail,Vally Lardge,Colorado,Training Videos,TV808,Robotic Essentials,1,34.99,0.00,34.99
1102254,Wholesale,Kreiger LLC,New York,Robots,RS702,MICR-23K Robot,5,899.00,179.80,4315.20
1102255,Wholesale,Schuppe Inc.,Alabama,eBooks,EB507,Drone Building Essentials,12,13.99,2.80,165.08
1102256,Retail,Melloney Holley,Missouri,Drones,DS307,MICR-564K Drone,1,499.00,0.00,499.00
1102257,Retail,Geoff Leffler,Nevada,eBooks,EB508,Fixed Wing Drones,1,15.50,0.00,15.50
1102258,Wholesale,Rippin Industries,Iowa,Blueprints,BP104,Cat Robot Blueprint,9,4.99,1.00,43.91
1102259,Retail,Ivie Spelman,District of Columbia,Training Videos,TV809,Understanding 3D Printing,1,42.99,0.00,42.99
1102260,Wholesale,Swift Inc.,New York,Drone Kits,DK203,BYOD-220,6,69.00,13.80,400.20
1102261,Wholesale,Lehner Inc.,Tennessee,Drone Kits,DK206,BYOD-400,78,119.00,23.80,9258.20
1102262,Retail,Hastings Starling,Pennsylvania,Drones,DS305,DTI-84 Drone,1,455.00,0.00,455.00
1102263,Wholesale,Green-Shields,Minnesota,eBooks,EB514,Polar Robots,6,23.99,4.80,139.14
1102264,Wholesale,Bradtke Inc.,Washington,Robots,RS705,RQTE-554 Robot,48,684.00,136.80,32695.20
1102265,Wholesale,Boehm Inc.,Idaho,Robots,RS704,RLK-9920 Robot,4,699.00,139.80,2656.20
1102266,Retail,Benedick Grimsley,South Carolina,Training Videos,TV805,Industrial 3D Printing ,1,49.00,0.00,49.00
1102267,Wholesale,The Orn Company,Georgia,Training Videos,TV806,Mapping with Drones,11,49.00,9.80,529.20
1102268,Wholesale,Green-Shields,Minnesota,Robots,RS704,RLK-9920 Robot,5,699.00,139.80,3355.20
1102269,Retail,Kacie O' Liddy,Louisiana,Robots,RS705,RQTE-554 Robot,2,684.00,0.00,1368.00
1102270,Retail,Halvorson LLC,Oklahoma,Drones,DS307,MICR-564K Drone,17,499.00,0.00,8483.00
1102271,Retail,Ralph Moren,New York,Blueprints,BP110,Upside Down Robot Blueprint,1,12.00,0.00,12.00
1102272,Wholesale,Schiller LLC,Pennsylvania,Training Videos,TV803,Cloud Computing,11,29.99,6.00,323.89
1102273,Retail,Jessie Barnicott,Texas,Robot Kits,RK605,BYOR-3000,2,214.00,0.00,428.00
1102274,Wholesale,Bergnaum Group,Ohio,Blueprints,BP104,Cat Robot Blueprint,8,4.99,1.00,38.92
1102275,Retail,Jeffie Byles,Texas,Blueprints,BP101,All Eyes Drone Blueprint,1,9.99,0.00,9.99
1102276,Retail,Corrinne Orable,Mississippi,Drone Kits,DK204,BYOD-300,1,89.00,0.00,89.00
1102277,Wholesale,McGlynn Group,New York,Blueprints,BP106,Hexacopter Drone Blueprint,11,8.99,1.80,97.09
1102278,Wholesale,Carroll Inc.,New York,Training Videos,TV801,Aerial Security,102,36.99,7.40,3765.58
1102279,Retail,Kris Volkman,Delaware,eBooks,EB521,Understanding Artificial Intelligence,1,19.50,0.00,19.50
1102280,Wholesale,Romaguera LLC,Ohio,Drone Kits,DK204,BYOD-300,40,89.00,17.80,3542.20
1102281,Retail,Brnaby Broadbridge,West Virginia,Drone Kits,DK206,BYOD-400,2,119.00,0.00,238.00
1102282,Wholesale,Kuhn Group,Texas,eBooks,EB507,Drone Building Essentials,9,13.99,2.80,123.11
1102283,Retail,Forest Jobling,North Carolina,Blueprints,BP102,Bsquare Robot Blueprint,1,8.99,0.00,8.99
1102284,Wholesale,Rau-Dickinson,Kentucky,eBooks,EB507,Drone Building Essentials,5,13.99,2.80,67.15
1102285,Wholesale,Bednar IT Inc.,North Carolina,eBooks,EB502,Building Your First Robot,39,24.95,4.99,968.06
1102286,Wholesale,Brown Group,Georgia,Blueprints,BP110,Upside Down Robot Blueprint,4,12.00,2.40,45.60
1102287,Wholesale,Adams LLC,Texas,Blueprints,BP107,Ladybug Robot Blueprint,13,12.00,2.40,153.60
1102288,Wholesale,Borer LLC,Missouri,Robots,RS703,RCB-889 Robot,10,549.00,109.80,5380.20
1102289,Retail,Estelle Davidzon,Illinois,eBooks,EB512,Multi Rotor Drones,1,24.95,0.00,24.95
1102290,Wholesale,Oberbrunner Inc.,Alabama,Robot Kits,RK605,BYOR-3000,5,214.00,42.80,1027.20
1102291,Retail,Verne Goad,Maryland,eBooks,EB517,SCARA Robots,1,19.50,0.00,19.50
1102292,Wholesale,Harvey Group,Texas,Robots,RS704,RLK-9920 Robot,5,699.00,139.80,3355.20
1102293,Wholesale,Runolfsdottir Group,District of Columbia,eBooks,EB521,Understanding Artificial Intelligence,11,19.50,3.90,210.60
1102294,Wholesale,Schuppe Inc.,Alabama,eBooks,EB513,Photograph Drones,5,14.99,3.00,71.95
1102295,Wholesale,Walker Group,Minnesota,Drone Kits,DK203,BYOD-220,10,69.00,13.80,676.20
1102296,Wholesale,Kreiger LLC,New York,Training Videos,TV809,Understanding 3D Printing,27,42.99,8.60,1152.13
1102297,Retail,Aldin Drewitt,Pennsylvania,Training Videos,TV809,Understanding 3D Printing,1,42.99,0.00,42.99
1102298,Wholesale,Gusikowski Group,North Carolina,Drone Kits,DK206,BYOD-400,5,119.00,23.80,571.20
1102299,Wholesale,Clever Industries,Utah,eBooks,EB507,Drone Building Essentials,12,13.99,2.80,165.08
1102300,Wholesale,Swaniawski Group,Virginia,eBooks,EB502,Building Your First Robot,6,24.95,4.99,144.71
1102301,Wholesale,Wilderman Inc.,Kentucky,Blueprints,BP104,Cat Robot Blueprint,100,4.99,1.00,498.00
1102302,Retail,Marjy Darrow,Massachusetts,eBooks,EB502,Building Your First Robot,1,24.95,0.00,24.95
1102303,Wholesale,Cassin Inc.,California,Drone Kits,DK203,BYOD-220,2,69.00,13.80,124.20
1102304,Wholesale,Crooks Group,Wisconsin,Training Videos,TV811,Understanding Drone Regulations,12,27.50,5.50,324.50
1102305,Wholesale,Hudson LLC,Ohio,Training Videos,TV804,Drone Video Techniques,9,37.99,7.60,334.31
1102306,Wholesale,Koch LLC,Ohio,eBooks,EB506,Delta Robots,6,16.99,3.40,98.54
1102307,Wholesale,Grady Inc.,Florida,Drones,DS303,DTD-7000 Drone,104,450.00,90.00,46710.00
1102308,Retail,Joe Casper,Kansas,Training Videos,TV802,AI for Educators,1,49.95,0.00,49.95
1102309,Retail,Jayme Crilley,Florida,Drones,DS306,DX-145 Drone,1,250.00,0.00,250.00
1102310,Wholesale,Lubowitz LLC,Alabama,eBooks,EB521,Understanding Artificial Intelligence,11,19.50,3.90,210.60
1102311,Retail,Lewes Ruilton,Illinois,Training Videos,TV801,Aerial Security,1,36.99,0.00,36.99
1102312,Wholesale,Abbott Group,Florida,Blueprints,BP110,Upside Down Robot Blueprint,11,12.00,2.40,129.60
1102313,Wholesale,Fisher Inc.,Nevada,Drone Kits,DK203,BYOD-220,8,69.00,13.80,538.20
1102314,Retail,Tandie Faulconer,North Carolina,Robots,RS707,RXW-9807 Robot,1,599.00,0.00,599.00
1102315,Wholesale,Grant LLC,Arizona,Drone Kits,DK209,BYOD-550,6,179.00,35.80,1038.20
1102316,Retail,Marisa Coopey,Texas,Drone Kits,DK203,BYOD-220,1,69.00,0.00,69.00
1102317,Retail,Shelley Varndall,Pennsylvania,Blueprints,BP104,Cat Robot Blueprint,1,4.99,0.00,4.99
1102318,Retail,Mile Gascoyne,California,eBooks,EB521,Understanding Artificial Intelligence,1,19.50,0.00,19.50
1102319,Retail,Wanda Minget,North Carolina,Blueprints,BP110,Upside Down Robot Blueprint,1,12.00,0.00,12.00
1102320,Wholesale,Nikolaus LLC,Virginia,Training Videos,TV809,Understanding 3D Printing,105,42.99,8.60,4505.35
1102321,Retail,Rachel McClure,Indiana,Training Videos,TV805,Industrial 3D Printing ,1,49.00,0.00,49.00
1102322,Wholesale,Pacocha Inc.,California,Drone Kits,DK209,BYOD-550,12,179.00,35.80,2112.20
1102323,Wholesale,Bauch Group,Pennsylvania,Training Videos,TV801,Aerial Security,8,36.99,7.40,288.52
1102324,Wholesale,Balistreri Group,Tennessee,Drones,DS301,DA-SA702 Drone,90,399.00,79.80,35830.20
1102325,Retail,Alma Jacquemot,Texas,Drones,DS301,DA-SA702 Drone,1,399.00,0.00,399.00
1102326,Retail,Tessa Rimer,Texas,Drone Kits,DK209,BYOD-550,2,179.00,0.00,358.00
1102327,Wholesale,Herman LLC,Washington,Training Videos,TV804,Drone Video Techniques,13,37.99,7.60,486.27
1102328,Wholesale,The TMC Company,Tennessee,Robots,RS705,RQTE-554 Robot,5,684.00,136.80,3283.20
1102329,Wholesale,Gibson Group,Florida,Robot Kits,RK605,BYOR-3000,10,214.00,42.80,2097.20
1102330,Retail,Jeanna Pauling,Minnesota,eBooks,EB513,Photograph Drones,1,14.99,0.00,14.99
1102331,Wholesale,Bradtke Inc.,Washington,eBooks,EB513,Photograph Drones,63,14.99,3.00,941.37
1102332,Wholesale,Dickens LLC,Connecticut,eBooks,EB503,Building Your Own Drone,6,24.99,5.00,144.94
1102333,Retail,Dorine Nesby,Florida,eBooks,EB513,Photograph Drones,1,14.99,0.00,14.99
1102334,Wholesale,Jacobi LLC,Arizona,Blueprints,BP108,Panda Robot Blueprint,10,7.99,1.60,78.30
1102335,Wholesale,Harris Inc.,Oklahoma,Training Videos,TV807,Open Source Code,12,32.95,6.59,388.81
1102336,Retail,Fritsch Inc.,Florida,Robot Kits,RK602,BYOR-1000,40,189.00,0.00,7560.00
1102337,Retail,Monty Zaple,Illinois,Drone Kits,DK204,BYOD-300,1,89.00,0.00,89.00
1102338,Retail,Tamma Richings,Utah,Blueprints,BP104,Cat Robot Blueprint,1,4.99,0.00,4.99
1102339,Retail,Rafaello Center,Florida,Training Videos,TV803,Cloud Computing,1,29.99,0.00,29.99
1102340,Wholesale,Aufderhar Tech,Kansas,Drone Kits,DK209,BYOD-550,4,179.00,35.80,680.20
1102341,Retail,Davon Base,Washington,Blueprints,BP106,Hexacopter Drone Blueprint,1,8.99,0.00,8.99
1102342,Retail,Ciro Took,District of Columbia,Drone Kits,DK201,BYOD-100,1,54.00,0.00,54.00
1102343,Retail,Hyatt Yarrington,Oregon,Drone Kits,DK209,BYOD-550,2,179.00,0.00,358.00
1102344,Retail,Tracie Becken,Minnesota,Drones,DS307,MICR-564K Drone,2,499.00,0.00,998.00
1102345,Wholesale,Jenkins LLC,North Carolina,Robot Kits,RK602,BYOR-1000,109,189.00,37.80,20563.20
1102346,Wholesale,Murphy LLC,Missouri,eBooks,EB508,Fixed Wing Drones,6,15.50,3.10,89.90
1102347,Wholesale,Jenkins LLC,North Carolina,Blueprints,BP109,QuadroCopter Blueprint ,11,10.99,2.20,118.69
1102348,Wholesale,Rau-Dickinson,Kentucky,Robot Kits,RK607,BYOR-4005,6,245.00,49.00,1421.00
1102349,Retail,Shelbi Banbrick,Indiana,Robot Kits,RK602,BYOR-1000,1,189.00,0.00,189.00
1102350,Retail,Joelie Sleeford,Nebraska,Training Videos,TV809,Understanding 3D Printing,1,42.99,0.00,42.99
1102351,Wholesale,Marks Inc.,Texas,eBooks,EB511,Helicopter Drones,4,20.95,4.19,79.61
1102352,Wholesale,Hamill Inc.,Florida,Training Videos,TV810,Understanding Automation,11,44.95,8.99,485.46
1102353,Wholesale,Larkin Group,Texas,eBooks,EB521,Understanding Artificial Intelligence,64,19.50,3.90,1244.10
1102354,Wholesale,Lind Group,District of Columbia,eBooks,EB520,Understanding Arduino,50,17.50,3.50,871.50
1102355,Wholesale,Bergstrom LLC,Minnesota,Robot Kits,RK606,BYOR-3535,11,225.00,45.00,2430.00
1102356,Retail,Sandy Blundin,Arizona,Robots,RS707,RXW-9807 Robot,1,599.00,0.00,599.00
1102357,Wholesale,Sanford Group,Texas,Robot Kits,RK607,BYOR-4005,3,245.00,49.00,686.00
1102358,Wholesale,Feil LLC,Maryland,Robots,RS702,MICR-23K Robot,7,899.00,179.80,6113.20
1102359,Retail,Tobe Reucastle,Ohio,Robot Kits,RK606,BYOR-3535,1,225.00,0.00,225.00
1102360,Wholesale,Beahan Inc.,Hawaii,Drones,DS306,DX-145 Drone,22,250.00,50.00,5450.00
1102361,Wholesale,D'Amore LLC,Pennsylvania,eBooks,EB503,Building Your Own Drone,28,24.99,5.00,694.72
1102362,Wholesale,Cole Inc.,Minnesota,Blueprints,BP108,Panda Robot Blueprint,7,7.99,1.60,54.33
1102363,Retail,Helenka Rawet,Louisiana,eBooks,EB502,Building Your First Robot,1,24.95,0.00,24.95
1102364,Wholesale,Jakubowski Inc.,District of Columbia,Robot Kits,RK606,BYOR-3535,9,225.00,45.00,1980.00
1102365,Retail,Brock Bradtke,North Carolina,Drone Kits,DK206,BYOD-400,1,119.00,0.00,119.00
1102366,Wholesale,Bednar IT Inc.,North Carolina,Blueprints,BP106,Hexacopter Drone Blueprint,13,8.99,1.80,115.07
1102367,Wholesale,Volkman LLC,Maryland,Blueprints,BP110,Upside Down Robot Blueprint,7,12.00,2.40,81.60
1102368,Retail,Elisha Jandourek,District of Columbia,Training Videos,TV813,Virtual Reality Basics,1,29.99,0.00,29.99
1102369,Retail,Jesse Breitenberg,Minnesota,Blueprints,BP109,QuadroCopter Blueprint ,1,10.99,0.00,10.99
1102370,Wholesale,Kutch Inc.,Virginia,Training Videos,TV806,Mapping with Drones,6,49.00,9.80,284.20
1102371,Wholesale,Feil LLC,Maryland,Training Videos,TV802,AI for Educators,5,49.95,9.99,239.76
1102372,Retail,Lemke LLC,Massachusetts,eBooks,EB509,GPS Drones,13,19.99,0.00,259.87
1102373,Retail,Rhiamon Klimke,California,Training Videos,TV801,Aerial Security,1,36.99,0.00,36.99
1102374,Retail,Aldwin Bolan,Maryland,Blueprints,BP101,All Eyes Drone Blueprint,1,9.99,0.00,9.99
1102375,Wholesale,O'Kon Inc.,Florida,Blueprints,BP104,Cat Robot Blueprint,63,4.99,1.00,313.37
1102376,Retail,Toby Jeff,Iowa,Training Videos,TV806,Mapping with Drones,1,49.00,0.00,49.00
1102377,Wholesale,Becker LLC,Missouri,Training Videos,TV804,Drone Video Techniques,8,37.99,7.60,296.32
1102378,Wholesale,Farrell Group,Arkansas,Blueprints,BP102,Bsquare Robot Blueprint,39,8.99,1.80,348.81
1102379,Wholesale,Boehm Inc.,Idaho,Training Videos,TV803,Cloud Computing,9,29.99,6.00,263.91
1102380,Retail,Modesta Mariet,North Carolina,Drone Kits,DK203,BYOD-220,1,69.00,0.00,69.00
1102381,Retail,Jeffery Heaney,Texas,Robot Kits,RK605,BYOR-3000,4,214.00,0.00,856.00
1102382,Retail,Corly Rysdale,Florida,Blueprints,BP102,Bsquare Robot Blueprint,1,8.99,0.00,8.99
1102383,Retail,Linda  Dibbert,Massachusetts,Blueprints,BP104,Cat Robot Blueprint,1,4.99,0.00,4.99
1102384,Wholesale,Kub LLC,Texas,Drones,DS302,DC-304 Drone,12,395.00,79.00,4661.00
1102385,Wholesale,Quigley Inc.,Tennessee,Blueprints,BP110,Upside Down Robot Blueprint,13,12.00,2.40,153.60
1102386,Retail,Huels Inc.,Texas,Drones,DS306,DX-145 Drone,3,250.00,0.00,750.00
1102387,Retail,Milena Normanvill,North Carolina,Training Videos,TV803,Cloud Computing,1,29.99,0.00,29.99
1102388,Wholesale,Champlin Inc.,Florida,Blueprints,BP108,Panda Robot Blueprint,3,7.99,1.60,22.37
1102389,Retail,Raleigh Arlt,Pennsylvania,eBooks,EB513,Photograph Drones,1,14.99,0.00,14.99
1102390,Wholesale,Considine Group,Virginia,Drones,DS306,DX-145 Drone,11,250.00,50.00,2700.00
1102391,Wholesale,Schamberger Inc.,Virginia,Blueprints,BP104,Cat Robot Blueprint,8,4.99,1.00,38.92
1102392,Wholesale,Blue Sky Kites,Colorado,Blueprints,BP101,All Eyes Drone Blueprint,7,9.99,2.00,67.93
1102393,Retail,Waring Gwin,Kentucky,Blueprints,BP108,Panda Robot Blueprint,1,7.99,0.00,7.99
1102394,Retail,Aharon Mustill,Florida,Blueprints,BP106,Hexacopter Drone Blueprint,1,8.99,0.00,8.99
1102395,Wholesale,Abernathy LLC,Virginia,eBooks,EB502,Building Your First Robot,8,24.95,4.99,194.61
1102396,Retail,Alice Gibson-Reynolds,Virginia,Robots,RS704,RLK-9920 Robot,1,699.00,0.00,699.00
1102397,Wholesale,Witting Innovations,Kentucky,Training Videos,TV811,Understanding Drone Regulations,6,27.50,5.50,159.50
1102398,Wholesale,Auer Inc.,Maryland,Blueprints,BP104,Cat Robot Blueprint,8,4.99,1.00,38.92
1102399,Wholesale,Herzog Group,California,Drone Kits,DK202,BYOD-200,13,58.95,11.79,754.56
1102400,Wholesale,MacGyver Group,Ohio,Robot Kits,RK603,BYOR-1500,6,189.00,37.80,1096.20
1102401,Retail,Krishnah Sitch,Pennsylvania,Drones,DS307,MICR-564K Drone,1,499.00,0.00,499.00
1102402,Retail,Saul Cloy,Pennsylvania,Drones,DS306,DX-145 Drone,1,250.00,0.00,250.00
1102403,Wholesale,Hayes LLC,Illinois,eBooks,EB521,Understanding Artificial Intelligence,11,19.50,3.90,210.60
1102404,Retail,Katrina Ruffles,Oklahoma,eBooks,EB518,Single Rotor Drones,1,14.99,0.00,14.99
1102405,Retail,Nerissa Balshaw,Illinois,Blueprints,BP104,Cat Robot Blueprint,1,4.99,0.00,4.99
1102406,Retail,Paulina Lambeth,North Carolina,Robots,RS704,RLK-9920 Robot,2,699.00,0.00,1398.00
1102407,Wholesale,Runolfsdottir Group,District of Columbia,Drones,DS306,DX-145 Drone,53,250.00,50.00,13200.00
1102408,Wholesale,Abbott Group,Florida,Blueprints,BP110,Upside Down Robot Blueprint,21,12.00,2.40,249.60
1102409,Wholesale,Considine Group,Virginia,eBooks,EB506,Delta Robots,79,16.99,3.40,1338.81
1102410,Retail,Robel Bergnaum,Virginia,eBooks,EB502,Building Your First Robot,1,24.95,0.00,24.95
1102411,Wholesale,Casper-Brown,California,Robot Kits,RK606,BYOR-3535,5,225.00,45.00,1080.00
1102412,Retail,Julia Mulbery,California,Training Videos,TV804,Drone Video Techniques,1,37.99,0.00,37.99
1102413,Wholesale,Torp Inc.,Florida,Drone Kits,DK202,BYOD-200,8,58.95,11.79,459.81
1102414,Wholesale,Yost LLC,Florida,Training Videos,TV811,Understanding Drone Regulations,9,27.50,5.50,242.00
1102415,Wholesale,Baumbach Security,North Dakota,Training Videos,TV804,Drone Video Techniques,13,37.99,7.60,486.27
1102416,Wholesale,Daniel-Champlin Tech,Louisiana,Training Videos,TV811,Understanding Drone Regulations,9,27.50,5.50,242.00
1102417,Retail,Franklyn Nore,California,eBooks,EB509,GPS Drones,1,19.99,0.00,19.99
1102418,Retail,Gwen Grimes,California,eBooks,EB520,Understanding Arduino,1,17.50,0.00,17.50
1102419,Retail,Bethany Hauck,Florida,Robot Kits,RK606,BYOR-3535,2,225.00,0.00,450.00
1102420,Wholesale,Nader LLC,Ohio,eBooks,EB502,Building Your First Robot,10,24.95,4.99,244.51
1102421,Wholesale,Wintheiser Inc.,Oregon,Robots,RS706,RWW-75 Robot,4,883.00,176.60,3355.40
1102422,Wholesale,Nader LLC,Ohio,eBooks,EB507,Drone Building Essentials,11,13.99,2.80,151.09
1102423,Wholesale,Turcotte Corp,New York,Drone Kits,DK202,BYOD-200,8,58.95,11.79,459.81
1102424,Retail,Carla Grolle,Alabama,Drones,DS303,DTD-7000 Drone,1,450.00,0.00,450.00
1102425,Wholesale,Windler Tech Supplies,Wyoming,Robot Kits,RK606,BYOR-3535,3,225.00,45.00,630.00
1102426,Wholesale,Feest Inc.,Indiana,Training Videos,TV813,Virtual Reality Basics,9,29.99,6.00,263.91
1102427,Retail,Dasi Nason,Alabama,Training Videos,TV813,Virtual Reality Basics,1,29.99,0.00,29.99
1102428,Wholesale,Homenick Group,New York,eBooks,EB521,Understanding Artificial Intelligence,7,19.50,3.90,132.60
1102429,Retail,Nady Saladin,New York,eBooks,EB508,Fixed Wing Drones,1,15.50,0.00,15.50
1102430,Retail,Neala Haslock,District of Columbia,Blueprints,BP110,Upside Down Robot Blueprint,1,12.00,0.00,12.00
1102431,Wholesale,Herzog Group,California,Robot Kits,RK605,BYOR-3000,97,214.00,42.80,20715.20
1102432,Wholesale,Thompson Inc.,Massachusetts,Robot Kits,RK607,BYOR-4005,11,245.00,49.00,2646.00
1102433,Retail,Daniel Mitchell,New Jersey,eBooks,EB514,Polar Robots,1,23.99,0.00,23.99
1102434,Retail,Mitchell Beatty,New York,Training Videos,TV813,Virtual Reality Basics,1,29.99,0.00,29.99
1102435,Retail,Lyon Freake,Florida,eBooks,EB514,Polar Robots,1,23.99,0.00,23.99
1102436,Retail,Modestia Fandrey,Texas,Robot Kits,RK605,BYOR-3000,1,214.00,0.00,214.00
1102437,Retail,Alberta Alasdair,California,Robots,RS702,MICR-23K Robot,1,899.00,0.00,899.00
